"sales_id","order_id","customer_id","customer_name","age","gender","city","state","product_id","product_name","product_type","size","colour","stok","harga_produk","harga_jual","quantity","total_price","order_date","delivery_date","delivery_time"
1491,304,537,"Beverly Burbridge",45,"Non-binary","Krisland","Western Australia",850,"Chinos","Trousers","XS","yellow",41,100.0,113.0,3,339.0,"2021-04-10","2021-05-03",23
1492,304,537,"Beverly Burbridge",45,"Non-binary","Krisland","Western Australia",98,"Flannel","Shirt","L","indigo",62,96.0,118.0,2,236.0,"2021-04-10","2021-05-03",23
1493,305,234,"Duncan Walliker",37,"Genderfluid","West Zoe","Victoria",706,"Trench Coat","Jacket","S","orange",41,112.0,119.0,3,357.0,"2021-07-09","2021-07-26",17
1494,305,234,"Duncan Walliker",37,"Genderfluid","West Zoe","Victoria",504,"Windbreaker","Jacket","XL","yellow",58,109.0,102.0,1,102.0,"2021-07-09","2021-07-26",17
1495,305,234,"Duncan Walliker",37,"Genderfluid","West Zoe","Victoria",188,"Camp Collared","Shirt","L","yellow",71,112.0,98.0,2,196.0,"2021-07-09","2021-07-26",17
1496,305,234,"Duncan Walliker",37,"Genderfluid","West Zoe","Victoria",308,"Cuban Collar","Shirt","L","indigo",65,93.0,105.0,2,210.0,"2021-07-09","2021-07-26",17
1497,306,747,"Cristen Hagley",25,"Bigender","Lake Gabriella","Victoria",768,"Peacoat","Jacket","L","violet",65,102.0,109.0,3,327.0,"2021-10-16","2021-10-19",3
1498,307,679,"Osgood Percifer",76,"Genderqueer","Cameronton","Western Australia",349,"Mandarin Collar","Shirt","XL","violet",71,108.0,109.0,1,109.0,"2021-10-11","2021-10-28",17
1499,307,679,"Osgood Percifer",76,"Genderqueer","Cameronton","Western Australia",886,"Cords","Trousers","S","yellow",68,113.0,94.0,3,282.0,"2021-10-11","2021-10-28",17
1500,307,679,"Osgood Percifer",76,"Genderqueer","Cameronton","Western Australia",1070,"Joggers","Trousers","XS","blue",67,94.0,93.0,2,186.0,"2021-10-11","2021-10-28",17
1501,307,679,"Osgood Percifer",76,"Genderqueer","Cameronton","Western Australia",1177,"High-Waisted","Trousers","M","blue",52,98.0,99.0,3,297.0,"2021-10-11","2021-10-28",17
1502,308,549,"Barclay Beswick",50,"Male","Gleasonburgh","Northern Territory",598,"Cardigan","Jacket","L","red",41,118.0,112.0,1,112.0,"2021-02-13","2021-03-08",23
1503,308,549,"Barclay Beswick",50,"Male","Gleasonburgh","Northern Territory",678,"Parka","Jacket","L","yellow",72,119.0,113.0,3,339.0,"2021-02-13","2021-03-08",23
1504,308,549,"Barclay Beswick",50,"Male","Gleasonburgh","Northern Territory",944,"Drawstring","Trousers","XL","violet",80,104.0,96.0,3,288.0,"2021-02-13","2021-03-08",23
1505,309,390,"Bee Mazonowicz",36,"Bigender","South Eveshire","Western Australia",406,"Casual Slim Fit","Shirt","S","blue",75,113.0,119.0,1,119.0,"2021-01-07","2021-01-25",18
1506,309,390,"Bee Mazonowicz",36,"Bigender","South Eveshire","Western Australia",350,"Henley","Shirt","XS","red",62,92.0,94.0,2,188.0,"2021-01-07","2021-01-25",18
1507,310,348,"Thorny Nornable",76,"Genderqueer","Rubyfort","Tasmania",640,"Coach","Jacket","XS","yellow",52,115.0,93.0,2,186.0,"2021-04-25","2021-05-15",20
1508,310,348,"Thorny Nornable",76,"Genderqueer","Rubyfort","Tasmania",1036,"Relaxed Leg","Trousers","S","blue",57,95.0,90.0,2,180.0,"2021-04-25","2021-05-15",20
1509,310,348,"Thorny Nornable",76,"Genderqueer","Rubyfort","Tasmania",78,"Flannel","Shirt","L","orange",59,96.0,118.0,1,118.0,"2021-04-25","2021-05-15",20
1510,310,348,"Thorny Nornable",76,"Genderqueer","Rubyfort","Tasmania",1105,"Cropped","Trousers","XS","blue",47,99.0,115.0,3,345.0,"2021-04-25","2021-05-15",20
1511,310,348,"Thorny Nornable",76,"Genderqueer","Rubyfort","Tasmania",870,"Chinos","Trousers","XS","violet",72,100.0,113.0,2,226.0,"2021-04-25","2021-05-15",20
1512,311,807,"Dena Banbrick",26,"Polygender","Tylershire","Queensland",317,"Mandarin Collar","Shirt","M","red",60,108.0,109.0,2,218.0,"2021-03-07","2021-03-25",18
1513,311,807,"Dena Banbrick",26,"Polygender","Tylershire","Queensland",39,"Dress","Shirt","XL","red",47,119.0,104.0,3,312.0,"2021-03-07","2021-03-25",18
1514,311,807,"Dena Banbrick",26,"Polygender","Tylershire","Queensland",399,"Casual Slim Fit","Shirt","XL","yellow",78,113.0,119.0,1,119.0,"2021-03-07","2021-03-25",18
1515,311,807,"Dena Banbrick",26,"Polygender","Tylershire","Queensland",1191,"Pleated","Trousers","S","red",78,90.0,105.0,1,105.0,"2021-03-07","2021-03-25",18
1516,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",285,"Cuban Collar","Shirt","XS","orange",62,93.0,105.0,2,210.0,"2021-07-06","2021-07-31",25
1517,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",31,"Oxford Cloth","Shirt","S","violet",41,114.0,96.0,2,192.0,"2021-07-06","2021-07-31",25
1518,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",899,"Cords","Trousers","XL","blue",65,113.0,94.0,3,282.0,"2021-07-06","2021-07-31",25
1519,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",713,"Trench Coat","Jacket","L","yellow",77,112.0,119.0,1,119.0,"2021-07-06","2021-07-31",25
1520,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",155,"Linen","Shirt","XS","green",49,116.0,91.0,2,182.0,"2021-07-06","2021-07-31",25
1521,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",78,"Flannel","Shirt","L","orange",59,96.0,118.0,2,236.0,"2021-07-06","2021-07-31",25
1522,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",895,"Cords","Trousers","XS","blue",60,113.0,94.0,3,282.0,"2021-07-06","2021-07-31",25
1523,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",684,"Parka","Jacket","XL","green",55,119.0,113.0,2,226.0,"2021-07-06","2021-07-31",25
1524,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",836,"Shearling","Jacket","S","violet",49,95.0,117.0,1,117.0,"2021-07-06","2021-07-31",25
1525,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",1239,"Tracksuit Bottoms","Trousers","XL","yellow",59,91.0,112.0,3,336.0,"2021-07-06","2021-07-31",25
1526,312,683,"Esteban Hensmans",45,"Genderfluid","West Finnberg","Australian Capital Territory",949,"Slim-Fit","Trousers","XL","red",67,119.0,97.0,1,97.0,"2021-07-06","2021-07-31",25
1527,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",540,"Leather","Jacket","XS","green",57,113.0,98.0,3,294.0,"2021-06-02","2021-06-11",9
1528,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",196,"Camp Collared","Shirt","S","blue",75,112.0,98.0,1,98.0,"2021-06-02","2021-06-11",9
1529,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",1129,"Cargo Pants","Trousers","XL","orange",61,106.0,102.0,2,204.0,"2021-06-02","2021-06-11",9
1530,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",1063,"Joggers","Trousers","L","yellow",58,94.0,93.0,3,279.0,"2021-06-02","2021-06-11",9
1531,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",420,"Denim","Jacket","XS","red",60,92.0,107.0,2,214.0,"2021-06-02","2021-06-11",9
1532,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",123,"Denim","Shirt","L","green",71,115.0,92.0,3,276.0,"2021-06-02","2021-06-11",9
1533,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",527,"Leather","Jacket","M","red",54,113.0,98.0,3,294.0,"2021-06-02","2021-06-11",9
1534,313,266,"Sheff Ruoss",55,"Non-binary","Laylabury","New South Wales",2,"Oxford Cloth","Shirt","M","red",54,114.0,96.0,1,96.0,"2021-06-02","2021-06-11",9
1535,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",869,"Chinos","Trousers","XL","indigo",78,100.0,113.0,2,226.0,"2021-08-14","2021-08-17",3
1536,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",815,"Shearling","Jacket","XS","yellow",66,95.0,117.0,3,351.0,"2021-08-14","2021-08-17",3
1537,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",884,"Cords","Trousers","XL","orange",72,113.0,94.0,3,282.0,"2021-08-14","2021-08-17",3
1538,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",1257,"Tracksuit Bottoms","Trousers","M","violet",73,91.0,112.0,3,336.0,"2021-08-14","2021-08-17",3
1539,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",205,"Camp Collared","Shirt","XS","violet",72,112.0,98.0,1,98.0,"2021-08-14","2021-08-17",3
1540,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",829,"Shearling","Jacket","XL","blue",79,95.0,117.0,3,351.0,"2021-08-14","2021-08-17",3
1541,314,95,"Pierre Rockwill",33,"Non-binary","Port Jordan","Western Australia",935,"Drawstring","Trousers","XS","indigo",61,104.0,96.0,3,288.0,"2021-08-14","2021-08-17",3
1542,315,239,"Daria Embleton",63,"Genderfluid","North Sophie","Australian Capital Territory",677,"Parka","Jacket","M","yellow",46,119.0,113.0,1,113.0,"2021-04-05","2021-04-25",20
1543,315,239,"Daria Embleton",63,"Genderfluid","North Sophie","Australian Capital Territory",1089,"Cropped","Trousers","XL","red",78,99.0,115.0,1,115.0,"2021-04-05","2021-04-25",20
1544,315,239,"Daria Embleton",63,"Genderfluid","North Sophie","Australian Capital Territory",145,"Linen","Shirt","XS","orange",70,116.0,91.0,3,273.0,"2021-04-05","2021-04-25",20
1545,316,179,"Leeann Gowdie",52,"Agender","Callumborough","Queensland",1079,"Joggers","Trousers","XL","indigo",66,94.0,93.0,3,279.0,"2021-09-12","2021-09-20",8
1546,316,179,"Leeann Gowdie",52,"Agender","Callumborough","Queensland",170,"Linen","Shirt","XS","violet",56,116.0,91.0,1,91.0,"2021-09-12","2021-09-20",8
1547,316,179,"Leeann Gowdie",52,"Agender","Callumborough","Queensland",1071,"Joggers","Trousers","S","blue",50,94.0,93.0,2,186.0,"2021-09-12","2021-09-20",8
1548,316,179,"Leeann Gowdie",52,"Agender","Callumborough","Queensland",103,"Flannel","Shirt","L","violet",76,96.0,118.0,3,354.0,"2021-09-12","2021-09-20",8
1549,317,876,"Glynda Dodshon",20,"Male","New Aidenfurt","Northern Territory",254,"Polo","Shirt","XL","orange",43,117.0,95.0,3,285.0,"2021-04-23","2021-04-26",3
1550,317,876,"Glynda Dodshon",20,"Male","New Aidenfurt","Northern Territory",414,"Casual Slim Fit","Shirt","XL","indigo",40,113.0,119.0,2,238.0,"2021-04-23","2021-04-26",3
1551,318,433,"Candis Roswarne",46,"Non-binary","West Michaelport","Tasmania",634,"Coach","Jacket","XL","red",46,115.0,93.0,1,93.0,"2021-01-31","2021-02-17",17
1552,318,433,"Candis Roswarne",46,"Non-binary","West Michaelport","Tasmania",854,"Chinos","Trousers","XL","yellow",59,100.0,113.0,1,113.0,"2021-01-31","2021-02-17",17
1553,318,433,"Candis Roswarne",46,"Non-binary","West Michaelport","Tasmania",542,"Leather","Jacket","M","green",45,113.0,98.0,2,196.0,"2021-01-31","2021-02-17",17
1554,319,933,"Lenna Beau",36,"Genderqueer","Port Lillianside","South Australia",1152,"Cargo Pants","Trousers","M","violet",58,106.0,102.0,1,102.0,"2021-08-22","2021-09-16",25
1555,319,933,"Lenna Beau",36,"Genderqueer","Port Lillianside","South Australia",1202,"Pleated","Trousers","M","yellow",54,90.0,105.0,1,105.0,"2021-08-22","2021-09-16",25
1556,319,933,"Lenna Beau",36,"Genderqueer","Port Lillianside","South Australia",1160,"High-Waisted","Trousers","XS","orange",55,98.0,99.0,1,99.0,"2021-08-22","2021-09-16",25
1557,319,933,"Lenna Beau",36,"Genderqueer","Port Lillianside","South Australia",162,"Linen","Shirt","M","blue",58,116.0,91.0,3,273.0,"2021-08-22","2021-09-16",25
1558,319,933,"Lenna Beau",36,"Genderqueer","Port Lillianside","South Australia",385,"Casual Slim Fit","Shirt","XS","red",49,113.0,119.0,1,119.0,"2021-08-22","2021-09-16",25
1559,320,41,"Hana Stitch",65,"Male","Port Ella","New South Wales",940,"Drawstring","Trousers","XS","violet",62,104.0,96.0,1,96.0,"2021-08-22","2021-09-12",21
1560,320,41,"Hana Stitch",65,"Male","Port Ella","New South Wales",596,"Cardigan","Jacket","S","red",47,118.0,112.0,3,336.0,"2021-08-22","2021-09-12",21
1561,320,41,"Hana Stitch",65,"Male","Port Ella","New South Wales",1137,"Cargo Pants","Trousers","M","green",78,106.0,102.0,3,306.0,"2021-08-22","2021-09-12",21
1562,320,41,"Hana Stitch",65,"Male","Port Ella","New South Wales",1235,"Tracksuit Bottoms","Trousers","XS","yellow",76,91.0,112.0,3,336.0,"2021-08-22","2021-09-12",21
1563,320,41,"Hana Stitch",65,"Male","Port Ella","New South Wales",836,"Shearling","Jacket","S","violet",49,95.0,117.0,1,117.0,"2021-08-22","2021-09-12",21
1564,320,41,"Hana Stitch",65,"Male","Port Ella","New South Wales",844,"Chinos","Trousers","XL","red",71,100.0,113.0,2,226.0,"2021-08-22","2021-09-12",21
1565,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",457,"Puffer","Jacket","M","red",62,110.0,118.0,2,236.0,"2021-08-26","2021-08-31",5
1566,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",933,"Drawstring","Trousers","L","blue",50,104.0,96.0,3,288.0,"2021-08-26","2021-08-31",5
1567,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",673,"Parka","Jacket","L","orange",77,119.0,113.0,1,113.0,"2021-08-26","2021-08-31",5
1568,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",615,"Cardigan","Jacket","XS","blue",54,118.0,112.0,2,224.0,"2021-08-26","2021-08-31",5
1569,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",1020,"Relaxed Leg","Trousers","XS","orange",64,95.0,90.0,1,90.0,"2021-08-26","2021-08-31",5
1570,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",892,"Cords","Trousers","M","green",76,113.0,94.0,1,94.0,"2021-08-26","2021-08-31",5
1571,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",612,"Cardigan","Jacket","M","green",46,118.0,112.0,1,112.0,"2021-08-26","2021-08-31",5
1572,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",887,"Cords","Trousers","M","yellow",58,113.0,94.0,2,188.0,"2021-08-26","2021-08-31",5
1573,321,833,"Hilliard Papes",27,"Genderqueer","Jaspermouth","Western Australia",944,"Drawstring","Trousers","XL","violet",80,104.0,96.0,2,192.0,"2021-08-26","2021-08-31",5
1574,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",236,"Chambray","Shirt","S","indigo",59,105.0,106.0,2,212.0,"2021-08-17","2021-09-12",26
1575,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",797,"Pullover","Jacket","M","indigo",72,114.0,91.0,2,182.0,"2021-08-17","2021-09-12",26
1576,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",997,"Wool","Trousers","M","green",41,111.0,106.0,2,212.0,"2021-08-17","2021-09-12",26
1577,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",967,"Slim-Fit","Trousers","M","blue",75,119.0,97.0,1,97.0,"2021-08-17","2021-09-12",26
1578,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",537,"Leather","Jacket","M","yellow",77,113.0,98.0,2,196.0,"2021-08-17","2021-09-12",26
1579,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",348,"Mandarin Collar","Shirt","L","violet",54,108.0,109.0,1,109.0,"2021-08-17","2021-09-12",26
1580,322,686,"Elbertina Gaish",22,"Polygender","Dickensshire","Victoria",152,"Linen","Shirt","M","yellow",59,116.0,91.0,3,273.0,"2021-08-17","2021-09-12",26
1581,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",943,"Drawstring","Trousers","L","violet",62,104.0,96.0,2,192.0,"2021-03-23","2021-04-13",21
1582,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",635,"Coach","Jacket","XS","orange",42,115.0,93.0,3,279.0,"2021-03-23","2021-04-13",21
1583,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",1000,"Wool","Trousers","XS","blue",58,111.0,106.0,3,318.0,"2021-03-23","2021-04-13",21
1584,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",444,"Denim","Jacket","XL","blue",80,92.0,107.0,1,107.0,"2021-03-23","2021-04-13",21
1585,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",787,"Pullover","Jacket","M","green",47,114.0,91.0,2,182.0,"2021-03-23","2021-04-13",21
1586,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",357,"Henley","Shirt","M","orange",70,92.0,94.0,3,282.0,"2021-03-23","2021-04-13",21
1587,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",41,"Dress","Shirt","S","orange",69,119.0,104.0,2,208.0,"2021-03-23","2021-04-13",21
1588,323,852,"Lucas Cromly",67,"Polygender","O'connertown","Tasmania",1066,"Joggers","Trousers","S","green",76,94.0,93.0,2,186.0,"2021-03-23","2021-04-13",21
1589,324,99,"Benji Vineall",75,"Genderqueer","Port Madelineberg","Tasmania",122,"Denim","Shirt","M","green",66,115.0,92.0,2,184.0,"2021-07-05","2021-07-16",11
1590,324,99,"Benji Vineall",75,"Genderqueer","Port Madelineberg","Tasmania",135,"Denim","Shirt","XS","violet",73,115.0,92.0,3,276.0,"2021-07-05","2021-07-16",11
1591,324,99,"Benji Vineall",75,"Genderqueer","Port Madelineberg","Tasmania",647,"Coach","Jacket","M","green",63,115.0,93.0,3,279.0,"2021-07-05","2021-07-16",11
1592,324,99,"Benji Vineall",75,"Genderqueer","Port Madelineberg","Tasmania",269,"Polo","Shirt","XL","blue",70,117.0,95.0,2,190.0,"2021-07-05","2021-07-16",11
1593,324,99,"Benji Vineall",75,"Genderqueer","Port Madelineberg","Tasmania",741,"Peacoat","Jacket","S","orange",73,102.0,109.0,3,327.0,"2021-07-05","2021-07-16",11
1594,325,318,"Glyn Tieman",63,"Polygender","Georgiatown","Western Australia",869,"Chinos","Trousers","XL","indigo",78,100.0,113.0,3,339.0,"2021-05-11","2021-05-28",17
1595,325,318,"Glyn Tieman",63,"Polygender","Georgiatown","Western Australia",863,"Chinos","Trousers","L","blue",46,100.0,113.0,1,113.0,"2021-05-11","2021-05-28",17
1596,326,199,"Clayson Mealing",65,"Genderqueer","Lake Declanland","South Australia",390,"Casual Slim Fit","Shirt","XS","orange",43,113.0,119.0,2,238.0,"2021-06-22","2021-07-01",9
1597,326,199,"Clayson Mealing",65,"Genderqueer","Lake Declanland","South Australia",550,"Leather","Jacket","XS","indigo",78,113.0,98.0,1,98.0,"2021-06-22","2021-07-01",9
1598,326,199,"Clayson Mealing",65,"Genderqueer","Lake Declanland","South Australia",695,"Parka","Jacket","XS","violet",59,119.0,113.0,3,339.0,"2021-06-22","2021-07-01",9
1599,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",1030,"Relaxed Leg","Trousers","XS","green",80,95.0,90.0,2,180.0,"2021-07-28","2021-07-31",3
1600,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",60,"Dress","Shirt","XS","indigo",56,119.0,104.0,1,104.0,"2021-07-28","2021-07-31",3
1601,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",421,"Denim","Jacket","S","red",69,92.0,107.0,1,107.0,"2021-07-28","2021-07-31",3
1602,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",104,"Flannel","Shirt","XL","violet",43,96.0,118.0,1,118.0,"2021-07-28","2021-07-31",3
1603,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",508,"Windbreaker","Jacket","L","green",62,109.0,102.0,3,306.0,"2021-07-28","2021-07-31",3
1604,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",707,"Trench Coat","Jacket","M","orange",43,112.0,119.0,3,357.0,"2021-07-28","2021-07-31",3
1605,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",102,"Flannel","Shirt","M","violet",71,96.0,118.0,1,118.0,"2021-07-28","2021-07-31",3
1606,327,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",889,"Cords","Trousers","XL","yellow",65,113.0,94.0,1,94.0,"2021-07-28","2021-07-31",3
1607,328,246,"Lucias Forsythe",40,"Bigender","West Kiara","Tasmania",8,"Oxford Cloth","Shirt","L","orange",48,114.0,96.0,1,96.0,"2021-04-14","2021-05-08",24
